NFORM;nnper;nvj;IDPERV;origen;proposito;VF5;VF6;tiempoviaje;modoprincipal;etapas;VF9;INSE;INSE_RecF;EstratoGeografico;cuadras;codsegorigen;codsegproposito;wcal0
1391;2;2;13910202;13;1;13;13,1;10;10;1;3;26;B+;Pando; ;327081;327014;188,8649379
1391;3;1;13910301;1;5;11,3;12,55;85;13;2;1;26;B+;Pando;8;327014;316105;188,8649379
1391;3;2;13910302;5;1;18;19,55;115;13;2;1;26;B+;Pando;8;316105;327014;188,8649379
1391;4;1;13910401;1;5;7,1;7,2;10;13;1;1;26;B+;Pando; ;327014;327004;188,8649379
1391;4;2;13910402;5;1;13,3;13,4;10;13;1;1;26;B+;Pando; ;327004;327014;188,8649379
1392;1;1;13920101;1;4;11;11,1;10;8;1;4;55;A-;Pando; ;327212;327006;210,8757085
1392;1;2;13920102;4;1;11,3;11,4;10;8;1;4;55;A-;Pando; ;327006;327212;210,8757085
1392;2;1;13920201;1;2;17,3;17,45;15;10;1;1;55;A-;Pando; ;327212;327112;210,8757085
1392;2;2;13920202;2;1;20;20,15;15;10;1;1;55;A-;Pando; ;327112;327212;210,8757085
1392;3;1;13920301;1;2;6;6,15;15;10;1;1;55;A-;Pando; ;327212;327112;210,8757085
1392;3;2;13920302;2;1;11;11,15;15;10;1;1;55;A-;Pando; ;327112;327212;210,8757085
1393;1;1;13930101;1;6;14,3;14,45;15;0;1;2;20;B-;Pando;7;327312;327004;210,8757085
1393;1;2;13930102;6;1;14,45;15;15;0;1;2;20;B-;Pando;7;327004;327312;210,8757085
1393;2;1;13930201;1;5;13;13,1;10;0;1;1;20;B-;Pando;8;327312;327002;210,8757085
1393;2;2;13930202;5;1;19,15;19,25;10;0;1;1;20;B-;Pando;8;327002;327312;210,8757085
1393;3;1;13930301;1;6;14,3;14,45;15;0;1;2;20;B-;Pando;7;327312;327004;210,8757085
1393;3;2;13930302;6;1;14,45;15;15;0;1;2;20;B-;Pando;7;327004;327312;210,8757085
1394;2;1;13940201;1;6;9;9,1;10;10;1;2;25;B+;Pando; ;327312;327013;163,1416071
1394;2;2;13940202;6;1;9,1;9,2;10;10;1;2;25;B+;Pando; ;327013;327312;163,1416071
1395;1;1;13950101;1;8;8,3;9,3;60;13;2;1;39;M;Pando;5;327212;110101;167,084829
1395;1;2;13950102;8;1;11;12,3;90;13;2;1;39;M;Pando;5;110101;327212;167,084829
1396;1;1;13960101;1;6;10;10,05;5;2;1;1;50;M+;Pando; ;327112;327112;150,1408569
1396;1;2;13960102;6;1;10,45;10,5;5;2;1;1;50;M+;Pando; ;327112;327112;150,1408569
1396;2;1;13960201;1;6;18,3;18,4;10;7;1;3;50;M+;Pando; ;327112;327004;150,1408569
1396;2;2;13960202;6;1;19;19,1;10;7;1;3;50;M+;Pando; ;327004;327112;150,1408569
1396;3;1;13960301;1;5;13,3;13,45;15;11;1;1;50;M+;Pando; ;327112;327005;150,1408569
1396;3;2;13960302;5;1;17;17,1;10;11;1;1;50;M+;Pando; ;327005;327112;150,1408569
1396;3;3;13960303;1;6;18,3;18,4;10;7;1;3;50;M+;Pando; ;327112;327004;150,1408569
1396;3;4;13960304;6;1;19;19,1;10;7;1;1;50;M+;Pando; ;327004;327112;150,1408569
1396;4;1;13960401;1;2;5,5;5,58;8;8;1;1;50;M+;Pando; ;327112;327215;150,1408569
1396;4;2;13960402;2;1;18;18,1;10;8;1;1;50;M+;Pando; ;327215;327112;150,1408569
1396;4;3;13960403;1;6;18,3;18,4;10;8;1;3;50;M+;Pando; ;327112;327004;150,1408569
1396;4;4;13960404;6;1;19;19,1;10;8;1;3;50;M+;Pando; ;327004;327112;150,1408569
1397;1;1;13970101;1;5;11;11,3;30;1;1;1;23;B+;Pando;30;327112;327001;143,5483105
1397;1;2;13970102;5;1;17;17,3;30;1;1;1;23;B+;Pando;30;327001;327112;143,5483105
1398;1;1;13980101;1;13;19;19,05;5;8;1;4;28;B+;Pando; ;316010;327081;176,533548
1398;1;2;13980102;13;1;20;20,05;5;8;1;4;28;B+;Pando; ;327081;316010;176,533548
1398;2;1;13980201;1;13;19;19,05;5;7;1;4;28;B+;Pando; ;316010;327081;176,533548
1398;2;2;13980202;13;1;20;20,05;5;7;1;4;28;B+;Pando; ;327081;316010;176,533548
1399;1;1;13990101;1;11;16,3;16,52;22;0;1;1;33;M-;Pando;5;327312;327312;167,2961764
1399;1;2;13990102;11;1;17;17,15;15;0;1;1;33;M-;Pando;5;327312;327312;167,2961764
1400;2;1;14000201;1;2;4,3;5,1;40;13;1;1;44;M+;Toledo, Suarez y Otras; ;316205;111008;73,62992654
1400;2;2;14000202;2;1;15,36;16,45;69;13;2;1;44;M+;Toledo, Suarez y Otras; ;111008;316205;73,62992654
1401;1;1;14010101;1;2;8;9;60;13;2;1;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;113234;106104;40,16063118
1401;1;2;14010102;2;7;16;16,4;40;13;2;5;23;B+;Zona III - Cuenca Cerro Norte Bajo;6;106104;120035;40,16063118
1401;1;3;14010103;7;1;17,15;18;45;13;1;5;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;120035;113234;40,16063118
1401;2;1;14010201;1;2;4,2;5,1;50;13;2;1;23;B+;Zona III - Cuenca Cerro Norte Bajo;8;113234;106102;40,16063118
1401;2;2;14010202;2;13;13;13,2;20;1;1;1;23;B+;Zona III - Cuenca Cerro Norte Bajo;12;106102;105104;40,16063118
1401;2;3;14010203;13;2;13,45;13,55;10;0;1;1;23;B+;Zona III - Cuenca Cerro Norte Bajo;3;105104;105104;40,16063118
1401;2;4;14010204;2;13;19;19,05;5;0;1;1;23;B+;Zona III - Cuenca Cerro Norte Bajo;3;105104;105104;40,16063118
1401;2;5;14010205;13;1;19,15;20;45;13;1;1;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;105104;113234;40,16063118
1401;3;1;14010301;1;2;8,05;9;55;13;2;1;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;113234;106204;40,16063118
1401;3;2;14010302;2;6;16;16,2;20;0;1;5;23;B+;Zona III - Cuenca Cerro Norte Bajo;3;106204;106304;40,16063118
1401;3;3;14010303;6;1;16,3;18;90;13;3;5;23;B+;Zona III - Cuenca Cerro Norte Bajo;7;106304;113234;40,16063118
1401;3;4;14010304;1;5;19,4;20;20;13;1;1;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;113234;116028;40,16063118
1401;3;5;14010305;5;1;22,3;23,5;80;13;1;1;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;116028;113234;40,16063118
1401;4;1;14010401;1;5;6,3;7,4;70;13;1;2;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;113234;107208;40,16063118
1401;4;2;14010402;5;1;12,3;13,4;70;13;1;2;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;107208;113234;40,16063118
1401;4;3;14010403;1;11;16,5;17;10;0;1;1;23;B+;Zona III - Cuenca Cerro Norte Bajo;6;113234;113240;40,16063118
1401;4;4;14010404;11;1;17;17,1;10;0;1;1;23;B+;Zona III - Cuenca Cerro Norte Bajo;6;113240;113234;40,16063118
1401;4;5;14010405;1;13;19;19,2;20;13;1;4;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;113234;113236;40,16063118
1401;4;6;14010406;13;1;21,3;21,5;20;13;1;3;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;113236;113234;40,16063118
1401;5;1;14010501;1;5;15;16;60;13;2;1;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;113234;114207;40,16063118
1401;5;2;14010502;5;1;18;19;60;13;1;1;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;114207;113234;40,16063118
1401;5;3;14010503;1;13;20;20,3;30;9;1;3;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;113234;113003;40,16063118
1401;6;1;14010601;1;5;12,4;13;20;1;1;1;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;113234;113240;40,16063118
1401;6;2;14010602;5;1;17;17,13;13;0;1;1;23;B+;Zona III - Cuenca Cerro Norte Bajo;6;113240;113234;40,16063118
1401;6;3;14010603;1;13;18,3;18,5;20;9;1;3;23;B+;Zona III - Cuenca Cerro Norte Bajo; ;113234;113003;40,16063118
1402;1;1;14020101;1;6;11;11,02;2;0;1;1;14;B-;Montevideo Bajo;1;111235;111235;675,7499109
1402;1;2;14020102;6;1;11,05;11,07;2;0;1;1;14;B-;Montevideo Bajo;1;111235;111235;675,7499109
1402;1;3;14020103;1;12;12,35;12,54;19;0;1;1;14;B-;Montevideo Bajo;3;111235;111237;675,7499109
1402;1;4;14020104;12;1;13,05;13,15;10;0;1;1;14;B-;Montevideo Bajo;3;111237;111235;675,7499109
1402;1;5;14020105;1;11;16,35;16,45;10;0;1;1;14;B-;Montevideo Bajo;3;111235;111237;675,7499109
1402;1;6;14020106;11;1;17;17,1;10;0;1;1;14;B-;Montevideo Bajo;3;111237;111235;675,7499109
1402;2;1;14020201;1;13;9,15;9,3;15;1;1;2;14;B-;Montevideo Bajo;12;111235;117104;675,7499109
1402;2;2;14020202;13;5;12,3;13;30;13;1;2;14;B-;Montevideo Bajo; ;117104;199045;675,7499109
1402;2;3;14020203;5;1;18;18,2;20;13;2;2;14;B-;Montevideo Bajo;7;199045;111235;675,7499109
1402;3;1;14020301;1;5;8,4;9;20;11;1;1;14;B-;Montevideo Bajo; ;111235;117211;675,7499109
1402;3;2;14020302;5;1;14;14,2;20;11;1;1;14;B-;Montevideo Bajo; ;117211;111235;675,7499109
1402;3;3;14020303;1;14;16,35;16,45;10;0;1;1;14;B-;Montevideo Bajo;3;111235;111237;675,7499109
1402;3;4;14020304;14;1;17;17,1;10;0;1;1;14;B-;Montevideo Bajo;3;111237;111235;675,7499109
1402;4;1;14020401;1;5;8,4;9;20;11;1;1;14;B-;Montevideo Bajo; ;111235;117211;675,7499109
1402;4;2;14020402;5;1;15;15,2;20;11;1;1;14;B-;Montevideo Bajo; ;117211;111235;675,7499109
1402;4;3;14020403;1;14;16,35;16,45;10;0;1;1;14;B-;Montevideo Bajo;3;111235;111237;675,7499109
1402;4;4;14020404;14;1;17;17,1;10;0;1;1;14;B-;Montevideo Bajo;3;111237;111235;675,7499109
1402;5;1;14020501;1;5;12,35;12,45;10;0;1;1;14;B-;Montevideo Bajo;3;111235;111237;675,7499109
1402;5;2;14020502;5;1;17;17,1;10;0;1;1;14;B-;Montevideo Bajo;3;111237;111235;675,7499109
1403;1;1;14030101;1;4;9;9,1;10;13;1;5;41;M;Montevideo Bajo; ;111005;117141;492,9966641
1403;1;2;14030102;4;6;9,3;9,45;15;13;1;5;41;M;Montevideo Bajo; ;117141;117108;492,9966641
1403;1;3;14030103;6;6;10;10,2;20;0;1;2;41;M;Montevideo Bajo;4;117108;111005;492,9966641
1403;1;4;14030104;6;1;10,2;10,3;10;0;1;3;41;M;Montevideo Bajo;1;111005;111005;492,9966641
1403;2;1;14030201;1;2;4,5;4,55;5;8;1;1;41;M;Montevideo Bajo; ;111005;117037;492,9966641
1403;2;2;14030202;2;1;16,3;17;30;8;1;5;41;M;Montevideo Bajo; ;117037;111005;492,9966641
1403;3;1;14030301;1;5;9;9,35;35;13;1;1;41;M;Montevideo Bajo; ;111005;117141;492,9966641
1403;3;2;14030302;5;1;13,45;14,2;35;13;1;5;41;M;Montevideo Bajo; ;117141;111005;492,9966641
1404;1;1;14040101;1;7;10;10,5;50;13;1;5;44;M+;Zona I - Casavalle            Bajo; ;117108;112216;220,5894254
1404;1;2;14040102;7;1;14,1;15;50;13;1;5;44;M+;Zona I - Casavalle            Bajo; ;112216;117108;220,5894254
1404;1;3;14040103;1;13;16;16,45;45;13;1;1;44;M+;Zona I - Casavalle            Bajo; ;117108;110203;220,5894254
1404;1;4;14040104;13;2;21,3;22;30;7;1;1;44;M+;Zona I - Casavalle            Bajo; ;110203;118111;220,5894254
1404;2;1;14040201;2;1;12;12,5;50;13;1;1;44;M+;Zona I - Casavalle            Bajo; ;115105;117108;220,5894254
1404;2;2;14040202;1;2;24;25;60;13;1;1;44;M+;Zona I - Casavalle            Bajo; ;117108;115105;220,5894254
1405;1;1;14050101;1;11;7,5;8,1;20;0;1;1;19;B-;Zona I - Casavalle            NoBajo;4;117104;117203;97,10223679
1405;1;2;14050102;11;1;8,05;8,15;10;0;1;1;19;B-;Zona I - Casavalle            NoBajo;4;117203;117104;97,10223679
1405;1;3;14050103;1;2;11;11,1;10;0;1;3;19;B-;Zona I - Casavalle            NoBajo;4;117104;117203;97,10223679
1405;1;4;14050104;2;11;12;12,05;5;0;1;1;19;B-;Zona I - Casavalle            NoBajo;4;117203;117104;97,10223679
1405;2;1;14050201;1;5;7,5;8;10;0;1;1;19;B-;Zona I - Casavalle            NoBajo;4;117104;117203;97,10223679
1405;2;2;14050202;5;1;12,05;12,1;5;0;1;1;19;B-;Zona I - Casavalle            NoBajo;4;117203;117104;97,10223679
1406;1;1;14060101;1;6;10;10,1;10;0;1;2;30;M-;Montevideo Bajo;4;111005;117108;460,2257282
1406;1;2;14060102;6;1;10,3;10,4;10;0;1;2;30;M-;Montevideo Bajo;4;117108;111005;460,2257282
1406;1;3;14060103;1;4;12;13;60;13;1;5;30;M-;Montevideo Bajo; ;111005;108010;460,2257282
1406;1;4;14060104;4;1;14;14,5;50;13;1;5;30;M-;Montevideo Bajo; ;108010;111005;460,2257282
1407;1;1;14070101;1;14;6,4;7,1;30;7;1;2;40;M;Zona I - Casavalle            NoBajo; ;117207;124126;106,8837517
1407;1;2;14070102;14;1;7,11;7,41;30;8;1;2;40;M;Zona I - Casavalle            NoBajo; ;124126;117207;106,8837517
1407;1;3;14070103;1;2;7,4;8,1;30;0;1;2;40;M;Zona I - Casavalle            NoBajo;9;117207;117303;106,8837517
1407;1;4;14070104;2;1;12;12,15;15;0;1;2;40;M;Zona I - Casavalle            NoBajo;9;117303;117207;106,8837517
1407;2;1;14070201;1;8;8,5;9;10;0;1;5;40;M;Zona I - Casavalle            NoBajo;2;117207;117204;106,8837517
1407;2;2;14070202;8;4;10;10,3;30;13;2;5;40;M;Zona I - Casavalle            NoBajo;5;117204;119102;106,8837517
1407;2;3;14070203;4;1;11,5;12,2;30;13;2;9;40;M;Zona I - Casavalle            NoBajo;5;119102;117207;106,8837517
1407;3;1;14070301;1;5;6,4;7,1;30;8;1;2;40;M;Zona I - Casavalle            NoBajo; ;117207;124126;106,8837517
1407;3;2;14070302;5;2;13;13,15;15;13;1;1;40;M;Zona I - Casavalle            NoBajo; ;124126;118129;106,8837517
1407;3;3;14070303;2;1;20,05;21;55;13;1;1;40;M;Zona I - Casavalle            NoBajo; ;118129;117207;106,8837517
1407;4;1;14070401;1;2;7;8;60;13;1;1;40;M;Zona I - Casavalle            NoBajo; ;117207;115306;106,8837517
1407;4;2;14070402;2;5;15,3;15,3; ;0;1;2;40;M;Zona I - Casavalle            NoBajo;1;115306;115306;106,8837517
1407;4;3;14070403;5;15;16,3;17;30;13;1;2;40;M;Zona I - Casavalle            NoBajo; ;115306;117202;106,8837517
1407;4;4;14070404;15;1;18;18,15;15;0;1;2;40;M;Zona I - Casavalle            NoBajo;10;117202;117207;106,8837517
1408;1;1;14080101;1;2;5,45;5,5;5;0;1;1;21;B-;Zona I - Casavalle            Bajo;1;117107;117207;265,2104106
1408;1;2;14080102;2;1;12,25;12,3;5;0;1;1;21;B-;Zona I - Casavalle            Bajo;1;117207;117107;265,2104106
1408;1;3;14080103;1;6;16;16,1;10;0;1;2;21;B-;Zona I - Casavalle            Bajo;3;117107;117108;265,2104106
1408;1;4;14080104;6;1;17;17,3;30;0;1;2;21;B-;Zona I - Casavalle            Bajo;3;117108;117107;265,2104106
1408;2;1;14080201;1;11;8;8,05;5;0;1;1;21;B-;Zona I - Casavalle            Bajo;1;117107;117207;265,2104106
1408;2;2;14080202;11;1;8,05;8,07;2;0;1;1;21;B-;Zona I - Casavalle            Bajo;1;117207;117107;265,2104106
1408;2;3;14080203;1;2;17;17,5;50;13;1;1;21;B-;Zona I - Casavalle            Bajo; ;117107;118129;265,2104106
1408;2;4;14080204;2;1;24;25;60;13;1;1;21;B-;Zona I - Casavalle            Bajo; ;118129;117107;265,2104106
1408;3;1;14080301;1;5;7,1;7,3;20;0;1;1;21;B-;Zona I - Casavalle            Bajo;10;117107;117102;265,2104106
1408;3;2;14080302;5;1;12,4;13,1;30;0;1;1;21;B-;Zona I - Casavalle            Bajo;10;117102;117107;265,2104106
1408;4;1;14080401;1;5;8;8,05;5;0;1;1;21;B-;Zona I - Casavalle            Bajo;1;117107;117207;265,2104106
1408;4;2;14080402;5;1;12;12,05;5;0;1;1;21;B-;Zona I - Casavalle            Bajo;1;117207;117107;265,2104106
1409;1;1;14090101;1;6;11;11,05;5;0;1;2;33;M-;Montevideo Bajo;2;111013;111209;510,7159104
1409;1;2;14090102;6;1;11,3;11,35;5;0;1;2;33;M-;Montevideo Bajo;2;111209;111013;510,7159104
1409;1;3;14090103;1;6;16;16,05;5;0;1;2;33;M-;Montevideo Bajo;3;111013;111010;510,7159104
1409;1;4;14090104;6;1;16,4;16,44;4;0;1;2;33;M-;Montevideo Bajo;3;111010;111013;510,7159104
1409;2;1;14090201;13;5;12;12,5;50;13;2;2;33;M-;Montevideo Bajo; ;199050;122118;510,7159104
1409;2;2;14090202;5;2;19;19,4;40;13;1;1;33;M-;Montevideo Bajo; ;122118;105202;510,7159104
1409;2;3;14090203;2;1;27,35;28;25;13;1;2;33;M-;Montevideo Bajo; ;105202;111013;510,7159104
1410;1;1;14100101;1;13;12,3;13,15;45;13;3;4;20;B-;Montevideo Bajo;16;111235;117239;515,2353975
1410;1;2;14100102;13;6;18,3;19;30;13;3;4;20;B-;Montevideo Bajo;14;117239;111235;515,2353975
1410;1;3;14100103;6;1;19,2;19,3;10;0;1;4;20;B-;Montevideo Bajo;2;111235;111235;515,2353975
1410;2;1;14100201;1;14;6,45;8,3;105;13;2;5;20;B-;Montevideo Bajo;10;111235;101003;515,2353975
1410;2;2;14100202;14;1;9,4;10,2;40;13;2;5;20;B-;Montevideo Bajo;16;101003;111235;515,2353975
1410;2;3;14100203;1;2;12,45;14,1;85;13;3;1;20;B-;Montevideo Bajo;16;111235;110113;515,2353975
1410;2;4;14100204;2;1;22,2;23,4;80;13;2;1;20;B-;Montevideo Bajo;10;110113;111235;515,2353975
1410;3;1;14100301;1;4;6,45;8,3;105;13;2;5;20;B-;Montevideo Bajo;10;111235;101003;515,2353975
1410;3;2;14100302;4;1;9,4;10,2;40;13;2;5;20;B-;Montevideo Bajo;10;101003;111235;515,2353975
1411;1;1;14110101;1;2;8;8,3;30;13;1;1;44;M+;Montevideo Bajo; ;111005;112005;429,0904118
1411;1;2;14110102;2;6;15,3;16,15;45;13;1;1;44;M+;Montevideo Bajo; ;112005;117108;429,0904118
1411;1;3;14110103;6;1;16,5;17;10;0;1;1;44;M+;Montevideo Bajo;3;117108;111005;429,0904118
1412;1;1;14120101;1;2;6;6,3;30;13;2;1;44;M+;Canelones Capital, Santa Lucía y Otras;5;301203;302014;105,1681567
1412;1;2;14120102;2;1;14,3;15,3;60;13;2;1;44;M+;Canelones Capital, Santa Lucía y Otras;5;302014;301203;105,1681567
1412;2;1;14120201;1;2;7;7,15;15;1;1;1;44;M+;Canelones Capital, Santa Lucía y Otras;12;301203;301008;105,1681567
1412;2;2;14120202;2;1;13,3;13,45;15;1;1;1;44;M+;Canelones Capital, Santa Lucía y Otras;12;301008;301203;105,1681567
1412;2;3;14120203;1;4;17,3;17,45;15;1;1;5;44;M+;Canelones Capital, Santa Lucía y Otras;12;301203;301114;105,1681567
1412;2;4;14120204;4;1;18,3;18,45;15;1;1;5;44;M+;Canelones Capital, Santa Lucía y Otras;12;301114;301203;105,1681567
1412;3;1;14120301;1;5;7;7,15;15;1;1;1;44;M+;Canelones Capital, Santa Lucía y Otras;12;301203;301114;105,1681567
1412;3;2;14120302;5;1;12,25;12,4;15;1;1;1;44;M+;Canelones Capital, Santa Lucía y Otras;12;301114;301203;105,1681567
1412;3;3;14120303;1;5;13,45;14;15;0;1;3;44;M+;Canelones Capital, Santa Lucía y Otras;7;301203;301114;105,1681567
1412;3;4;14120304;5;1;15,3;15,45;15;0;1;3;44;M+;Canelones Capital, Santa Lucía y Otras;7;301114;301203;105,1681567
1414;1;1;14140101;1;8;11;11,2;20;0;1;5;22;B+;Ciudad del Plata, Libertad;10;1606215;1606113;97,19102286
1414;1;2;14140102;8;1;12,3;12,5;20;0;1;5;22;B+;Ciudad del Plata, Libertad;10;1606113;1606215;97,19102286
1414;2;1;14140201;1;2;4,3;4,4;10;8;1;1;22;B+;Ciudad del Plata, Libertad; ;1606215;1606221;97,19102286
1414;2;2;14140202;2;1;17;17,1;10;8;1;1;22;B+;Ciudad del Plata, Libertad; ;1606221;1606215;97,19102286
1414;3;1;14140301;1;8;11;11,2;20;0;1;5;22;B+;Ciudad del Plata, Libertad;10;1606215;1606016;97,19102286
1414;3;2;14140302;8;1;12,3;12,5;20;0;1;5;22;B+;Ciudad del Plata, Libertad;10;1606016;1606215;97,19102286
1415;1;1;14150101;1;8;11,3;11,45;15;0;1;5;34;M-;Ciudad del Plata, Libertad;10;1606114;1606016;95,43876552
1415;1;2;14150102;8;1;13;13,15;15;0;1;5;34;M-;Ciudad del Plata, Libertad;10;1606016;1606114;95,43876552
1415;3;1;14150301;1;5;16;17,15;75;13;1;1;34;M-;Ciudad del Plata, Libertad; ;1606114;115306;95,43876552
1415;3;2;14150302;5;1;22;23;60;13;1;1;34;M-;Ciudad del Plata, Libertad; ;115306;1606114;95,43876552
1415;4;1;14150401;1;2;6;7,3;90;13;2;1;34;M-;Ciudad del Plata, Libertad; ;1606114;124107;95,43876552
1415;4;2;14150402;2;1;17;19;120;13;2;1;34;M-;Ciudad del Plata, Libertad; ;124107;1606114;95,43876552
1415;5;1;14150501;1;5;6,5;7;10;0;1;1;34;M-;Ciudad del Plata, Libertad;7;1606114;1606016;95,43876552
1415;5;2;14150502;5;1;12;12,1;10;0;1;1;34;M-;Ciudad del Plata, Libertad;7;1606016;1606114;95,43876552
1417;3;1;14170301;1;2;7,2;8;40;8;1;1;34;M-;Ciudad del Plata, Libertad; ;1606317;122032;90,74370831
1417;3;2;14170302;2;15;16;16,3;30;8;1;2;34;M-;Ciudad del Plata, Libertad; ;122032;1606115;90,74370831
1417;3;3;14170303;15;1;18,3;18,5;20;8;1;2;34;M-;Ciudad del Plata, Libertad; ;1606115;1606317;90,74370831
1418;1;1;14180101;1;2;9;9,1;10;8;1;1;27;B+;Ciudad del Plata, Libertad; ;1606314;1606115;94,90039167
1418;1;2;14180102;2;1;21;21,1;10;8;1;1;27;B+;Ciudad del Plata, Libertad; ;1606115;1606315;94,90039167
1418;2;1;14180201;1;6;9,3;9,35;5;0;1;1;27;B+;Ciudad del Plata, Libertad;5;1606314;1606314;94,90039167
1418;2;2;14180202;6;1;10,3;10,35;5;0;1;1;27;B+;Ciudad del Plata, Libertad;5;1606314;1606315;94,90039167
1418;5;1;14180501;1;2;8;8,3;30;9;1;1;27;B+;Ciudad del Plata, Libertad; ;1606314;1606115;94,90039167
1418;5;2;14180502;2;1;17;17,3;30;9;1;1;27;B+;Ciudad del Plata, Libertad; ;1606115;1606314;94,90039167
1419;1;1;14190101;1;2;5,2;6,3;70;7;1;1;28;B+;Ciudad del Plata, Libertad; ;1606315;118128;135,2142857
1419;1;2;14190102;2;1;17;18,1;70;7;1;1;28;B+;Ciudad del Plata, Libertad; ;118128;1606315;135,2142857
1419;2;1;14190201;1;11;12,5;12,55;5;0;1;2;28;B+;Ciudad del Plata, Libertad;4;1606315;1606115;135,2142857
1419;2;2;14190202;11;1;13;13,05;5;0;1;2;28;B+;Ciudad del Plata, Libertad;4;1606115;1606315;135,2142857
1419;2;3;14190203;1;6;15;15,15;15;1;1;3;28;B+;Ciudad del Plata, Libertad;15;1606315;1606115;135,2142857
1419;2;4;14190204;6;1;16,2;16,4;20;1;1;3;28;B+;Ciudad del Plata, Libertad;15;1606115;1606315;135,2142857
1419;3;1;14190301;1;5;8,3;9,3;60;13;1;2;28;B+;Ciudad del Plata, Libertad; ;1606315;118128;135,2142857
1419;3;2;14190302;5;1;14;15,3;90;13;2;2;28;B+;Ciudad del Plata, Libertad;7;118128;1606315;135,2142857
1419;4;1;14190401;1;2;8,3;9,3;60;12;1;1;28;B+;Ciudad del Plata, Libertad; ;1606315;1606114;135,2142857
1419;4;2;14190402;2;1;17;18;60;12;1;1;28;B+;Ciudad del Plata, Libertad; ;1606114;1606315;135,2142857
1419;4;3;14190403;1;15;21;21,05;5;0;1;2;28;B+;Ciudad del Plata, Libertad;4;1606315;1606016;135,2142857
1419;4;4;14190404;15;1;22,15;22,2;5;0;1;2;28;B+;Ciudad del Plata, Libertad;4;1606016;1606315;135,2142857
1419;5;1;14190501;1;5;9;9,3;30;11;1;2;28;B+;Ciudad del Plata, Libertad; ;1606315;1606016;135,2142857
1419;5;2;14190502;5;1;14,3;15;30;11;1;2;28;B+;Ciudad del Plata, Libertad; ;1606016;1606315;135,2142857
1419;5;3;14190503;1;14;15;15,15;15;2;1;3;28;B+;Ciudad del Plata, Libertad; ;1606315;1606115;135,2142857
1419;5;4;14190504;14;1;16,2;16,4;20;2;1;3;28;B+;Ciudad del Plata, Libertad; ;1606115;1606315;135,2142857
1419;6;1;14190601;1;5;12,3;12,5;20;13;1;1;28;B+;Ciudad del Plata, Libertad; ;1606315;1606115;135,2142857
1419;6;2;14190602;5;1;18,05;18,45;40;1;1;1;28;B+;Ciudad del Plata, Libertad;40;1606115;1606315;135,2142857
1419;6;3;14190603;1;15;18,5;19;10;0;1;2;28;B+;Ciudad del Plata, Libertad;10;1606315;1606114;135,2142857
1419;6;4;14190604;15;1;22,15;22,3;15;0;1;2;28;B+;Ciudad del Plata, Libertad;10;1606114;1606315;135,2142857
1419;7;1;14190701;1;5;12,5;12,55;5;0;1;1;28;B+;Ciudad del Plata, Libertad;4;1606315;1606115;135,2142857
1419;7;2;14190702;5;1;17;17,1;10;0;1;1;28;B+;Ciudad del Plata, Libertad;4;1606115;1606315;135,2142857
1419;8;1;14190801;1;5;12,5;12,55;5;0;1;1;28;B+;Ciudad del Plata, Libertad;4;1606315;1606115;135,2142857
1419;8;2;14190802;5;1;17;17,1;10;0;1;1;28;B+;Ciudad del Plata, Libertad;4;1606115;1606315;135,2142857
1420;1;1;14200101;2;1;6;8;120;13;3;1;26;B+;Ciudad del Plata, Libertad;23;116005;1606114;77,545492
1420;2;1;14200201;13;1;6;8;120;13;3;4;26;B+;Ciudad del Plata, Libertad;30;116005;1606114;77,545492
1422;1;1;14220101;1;2;5;5,3;30;8;1;1;41;M;Ciudad del Plata, Libertad; ;1606214;112104;97,19102286
1422;1;2;14220102;2;1;14;14,3;30;8;1;1;41;M;Ciudad del Plata, Libertad; ;112104;1606214;97,19102286
1422;2;1;14220201;1;8;14,3;14,4;10;7;1;5;41;M;Ciudad del Plata, Libertad; ;1606214;1606016;97,19102286
1422;2;2;14220202;8;1;15,1;15,2;10;7;1;5;41;M;Ciudad del Plata, Libertad; ;1606016;1606214;97,19102286
1422;3;1;14220301;1;5;13;13,1;10;0;1;1;41;M;Ciudad del Plata, Libertad;5;1606214;1606016;97,19102286
1422;3;2;14220302;5;1;18;18,1;10;0;1;1;41;M;Ciudad del Plata, Libertad;5;1606016;1606214;97,19102286
1423;1;1;14230101;1;8;8;9,3;90;13;2;5;57;A-;Ciudad del Plata, Libertad; ;1606016;122225;64,26401041
1423;1;2;14230102;8;1;11;13;120;13;2;5;57;A-;Ciudad del Plata, Libertad; ;122225;1606016;64,26401041
