NFORM;C1;C2;C3;C4;C5;D1A;D1B;D1C;D1D;D1E;D1ECAN;D1F;D1FCAN;D1G;D1GCAN;D2AT;D2AP;D2BT;D2BP;D2CT;D2CP;D2DT;D2DP;D2ET;D2EP;D2FT;D2FP;D3;D4;D5;d5a;D7;D10;G2;G3A;G3B;G4A;G4B;G5A;G5B;G6A;G6B;G6C;G7A;G7N;G7B;G7O;G7C;G7P;G7D;G7Q;G7E;G7R;G7F;G7S;G7G;G7T;G7H;G7U;G7I;G7V;G7J;G7W;G7K;G7X;G7L;G7Y;G7M;G7Z;G8A_X;G8B_X;G9A_X;G9B_X;G10A_X;G10B_X;G10C_X;G11;G12A_X;G12B_X;INSE;INSE_RecF;EstratoGeografico;wcal0;codseghogar;codloc;codseg
2206;1;2;2;1;1;1;1;1;1;2; ;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;2; ;1;1;1;1;4;1;1;3;3;CA1;99999;8;2;3;4;3;3;4;4;3;3;2;4;3;4;4;4;4;4;4;4;3;4;4;4;4;3;4;2;2;2;3;11; ;1;4;99;4;16; ;57;A-;Canelones Capital, Santa Lucía y Otras;95,42604934;301010;3320;301010
2207;1;1;2;1;1;1;1;1;1;1;1;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;1;1;3;3;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;99; ;4;7;99;49;M+;Canelones Capital, Santa Lucía y Otras;114,5839597;301214;3320;301214
2210;1;1;2;1;1;2;2;1;9;2; ;1;1;2; ;2;1; ; ; ; ; ; ; ; ; ; ;2; ;3;3;1;2;1;1;2;3; ;115; ;1;4;7;3; ;3; ;3; ;1; ;3; ;3; ;3; ;3; ;3; ;3; ;4; ;4; ;2; ;1;9;1;9;7;5;1;4;1;3; ; ;Montevideo Medio Bajo;571,3859392;199043;1020;199043
2211;1;1;2;1;1;1;2;2;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;1;4;1;2;3; ;115; ;2;3;99;3; ;3; ;4; ;2; ;2; ;4; ;3; ;4; ;4; ;4; ;4; ;4; ;4; ;12;99;11;99;1;5;6;4;1;9;43;M;Montevideo Medio Bajo;441,4878277;199043;1020;199043
2214;2;1;2;1;1;2;1;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;4;1;1;1;2;404;710;7;6;3;2;4;4;3;3;4;4;2;4;4;3;4;2;4;4;4;2;5;4;4;4;3;4;3;4;4;9;8;9;5;1;6;7;4;1;6;47;M+;Zona II - Cuenca Noreste      NoBajo;83,80567324;111060;1020;111060
2217;2;1;2;1;1;2;2;1;1;2; ;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;2; ;1;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;99; ;4;1;25;47;M+;Zona II - Cuenca Noreste      NoBajo;83,69980049;111263;1020;111263
2218;1;1;1;1;1;2;1;2;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1;1;1;1;1;1;2;103;99999;1;3;8;2;4;2;4;1;4;3;2;2;4;4;5;4;5;4;4;1;4;4;4;4;4;4;3;4;4;5;6;6;9;1;4;6;4;23; ;22;B+;Zona II - Cuenca Noreste      Bajo;247,1022156;199099;1020;199099
2219;1;1;2;1;1;1;2;2;1;2; ;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;1;1;4;4;1;3;4;1;1;3;1;103;14AB;9;3;1;2;4;2;5;1;4;2;1;1;3;3;4;3;4;4;3;1;4;3;3;1;2;2;4;4;4;11;99;1;8;3;1;6;4;1;25;42;M;Montevideo Bajo;264,6974311;199099;1020;199099
2220;1;1;2;1;1;2;2;2;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;1;1;1;2;2; ;300; ;5;8;12;4; ;4; ;3; ;2; ;3; ;3; ;3; ;3; ;3; ;4; ;2; ;4; ;4; ;12; ;12; ;3;4;11;4;1;25;37;M;Zona II - Cuenca Noreste      Bajo;220,4412396;111289;1020;111289
2221;1;1;2;1;2;1;1;1;1;2; ;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2;5;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13; ; ;4;13; ;58;A-;Canelones Capital, Santa Lucía y Otras;93,17398321;301010;3320;301010
2222;1;1;1;1;1;1;1;1;1;1;1;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;1;1;2;2;2;2;4;2;1; ;2; ;99999;2;5;6; ;4; ;4; ;4; ;4; ;4; ;5; ;5; ;4; ;5; ;4; ;4; ;4; ;3;2; ;2; ;18; ; ;2;9; ;56;A-;Canelones Capital, Santa Lucía y Otras;77,75202978;301203;3320;301203
2223;1;1;2;1;1;2;2;2;2;2; ;2; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ; ;4;17;25;27;B+;Zona II - Cuenca Noreste      Bajo;167,4617218;111091;1020;111091
2224;1;1;2;1;2;2;1;1;1;1;1;1;1;2; ;2;1;9;9; ; ; ; ; ; ; ; ;9;99;3;3;1;1;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;5;11;4;23;99;27;B+;Zona II - Cuenca Noreste      Bajo;271,4690531;111097;1020;111097
2225;1;2;2;1;1;2;1;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;1;1;4;1;9;2; ;156; ;3;5;8;4; ;4; ;4; ;3; ;3; ;4; ;4; ;4; ;4; ;4; ;4; ;3; ;4; ;12; ;11; ;18; ; ;4;1;9;45;M+;Zona I - Casavalle            Bajo;225,2410168;117012;1020;117012
2226;2;1;2;1;1;1;2;2;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1;1;1;1;2;1; ;300; ;8;4;1;2; ;2; ;4; ;1; ;2; ;3; ;3; ;4; ;4; ;2; ;2; ;2; ;2; ;15; ;5;17;5; ; ;4;1; ;36;M-;Zona I - Casavalle            NoBajo;91,76104806;117208;1020;117208
2227;1;2;2;1;1;1;2;2;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1;1;1;1;2;1; ;106; ;1;2;7;1; ;1; ;2; ;2; ;2; ;3; ;4; ;3; ;3; ;3; ;4; ;4; ;3; ;15;4;11;4;1;4;5;4;1;25;32;M-;Zona II - Cuenca Noreste      Bajo;236,4290263;111135;1020;111135
2228;3;2;2;1;2;1;1;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1;3;1;1;2;1; ;121; ;1;8;3;4; ;3; ;4; ;2; ;2; ;3; ;2; ;3; ;3; ;4; ;5; ;4; ;4; ;9;6;9;6;3;7; ;4;1;3;58;A-;Montevideo Medio Alto;648,0287826;123101;1020;123101
2229;3;1;2;1;2;1;1;1;1;2; ;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;2; ;2;2;1;2;2;1;1;2;2;121;701;4;7;8;4;4;4;4;4;4;2;2;1;1;1;1;2;2;1;1;1;1;1;1;5;5;4;4;3;3;4;1;5;9;4;5;7;4;11;99;63;A+;Montevideo Medio Alto;548,6303812;123101;1020;123101
2230;3;2;2;1;2;1;1;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;6;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99;99; ;4;1;99;62;A+;Montevideo Alto;549,5309232;118213;1020;118213
2231;3;1;2;1;3;1;1;1;1;1;2;2; ;1;2;1;1;1;2;9;9; ; ; ; ; ; ;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3;4;4;11;3;79;A+;Montevideo Alto;646,6355674;118213;1020;118213
2232;3;1;2;1;2;2;1;1;1;2; ;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;2; ;2;2;1;1;1;1;2;3; ;141; ;10;8;9;9; ;9; ;9; ;9; ;9; ;9; ;9; ;3; ;3; ;2; ;4; ;3; ;3; ;12;99;11;99;8;99; ;4;1;9;57;A-;Montevideo Medio Alto;704,6948193;124113;1020;124113
2233;1;2;2;1;1;2;1;1;1;1;2;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;1;2;4;2;1;1;1;1;2;1; ;60; ;5;6;9;1; ;3; ;4; ;2; ;2; ;3; ;4; ;3; ;2; ;2; ;5; ;2; ;5; ;1;5;3;9;1;5;10;4;4;11;39;M;Montevideo Medio Alto;503,8933999;124112;1020;124112
2235;1;1;2;1;1;1;2;1;1;1;2;1;2;1;1;2;1;2;1;1;1;9;9; ; ; ; ;1;1;2;2;1;2;1;2;1; ;3; ;6R6;2;7;6; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;3; ;4; ;2;1;3;1;3;1;3;99;1;4;99;49;M+;Zona II - Cuenca Noreste      Bajo;220,4412396;111289;1020;111289
2236;1;2;2;1;1;1;2;2;1;1;1;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2;2;1;2;3; ;175; ;5;6;13;3; ;4; ;4; ;3; ;4; ;4; ;3; ;4; ;4; ;4; ;4; ;4; ;4; ;12; ;5; ;11; ; ;1;4; ;47;M+;Zona I - Casavalle            NoBajo;69,9980765;117010;1020;117010
2237;1;1;1;1;1;2;2;2;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1;1;4;1;2;1; ;169; ;1;12;2;2; ;2; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;3; ;3; ;12;99;11;99;18;99; ;4;1;9;21;B-;Zona II - Cuenca Noreste      Bajo;225,2326104;111289;1020;111289
2238;1;2;1;1;1;2;2;2;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;1;4;2;1; ;2; ;6R6;6;13;4; ;4; ;4; ;4; ;3; ;3; ;4; ;4; ;3; ;4; ;4; ;2; ;4; ;4;1;7;1;4;1;5;7;4;1;99;21;B-;Zona II - Cuenca Noreste      Bajo;230,6766058;111289;1020;111289
2240;1;1;2;1;1;1;1;1;1;2; ;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;1;3;2;2;1;1;2;1;1;1;3;316;7A;2;6;8;2;4;2;3;3;4;2;2;1;2;3;4;2;3;3;3;1;4;4;3;4;4;4;4;1;2;1; ;6;2;10; ; ;4;1; ;48;M+;Zona II - Cuenca Noreste      Bajo;220,7451467;111073;1020;111073
2241;1;2;1;1;1;2;1;1;1;1;1;1;1;2; ;2;1; ; ; ; ; ; ; ; ; ; ;2; ;2;2;1;1;1;1;2;1; ;103; ;2;1;5;2; ;2; ;4; ;2; ;2; ;1; ;4; ;4; ;3; ;4; ;4; ;4; ;4; ;4; ;1; ;3;5; ;4;10; ;34;M-;Zona II - Cuenca Noreste      Bajo;253,7442663;111097;1020;111097
2242;1;1;1;1;1;2;2;2;1;2; ;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;1;2;2;2;1;2;1;1;2;3; ;115; ;1;5;6;2; ;2; ;4; ;4; ;4; ;4; ;2; ;4; ;2; ;4; ;4; ;2; ;4; ;5;12;6; ;11; ; ;4;12; ;45;M+;Montevideo Medio Bajo;441,4878277;199056;1020;199056
2243;1;2;2;1;1;1;1;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1;2;1;1;1;1;1;316;7A;7;3;6;2;3;2;4;1;3;3;2;1;1;1;1;1;1;1;1;1;2;1;1;3;3;1;1;1;1;4; ;4; ;1;4;5;4;1; ;41;M;Zona II - Cuenca Noreste      Bajo;271,4690531;111073;1020;111073
2244;1;2;2;1;1;2;2;2;1;2; ;1;1;2; ;2;1; ; ; ; ; ; ; ; ; ; ;2; ;4;4;1;2;1;1;1;1;3;102;6A;6;5;8;4;2;4;4;4;5;1;1;1;1;4;4;4;4;4;4;2;2;4;4;2;2;4;4;4;4;1; ;1; ;3;6; ;4;1;25;24;B+;Zona II - Cuenca Noreste      Bajo;304,301521;111211;1020;111211
2245;1;1;2;1;1;1;2;2;1;1;2;1;1;1;2;1;1;1;1;2;1; ; ; ; ; ; ;2; ;5;5;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;4;6;2;22; ;39;M;Zona II - Cuenca Noreste      Bajo;284,2540571;111091;1020;111091
2246;1;2;2;1;1;2;2;2;1;1;2;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;1;6;3;3;1;1;4;1;1;3;3;316;7A;8;6;4;4;3;4;4;2;4;1;1;2;4;4;4;3;4;4;4;1;4;4;4;4;4;2;2;4;4;15; ;1; ;5; ; ;4;9; ;28;B+;Zona II - Cuenca Noreste      NoBajo;105,6364892;111073;1020;111073
2247;1;2;1;1;1;2;2;2;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;1;4;1;2;3; ;169; ;8;5;4;4; ;4; ;4; ;3; ;3; ;4; ;3; ;2; ;4; ;2; ;3; ;4; ;4; ;15;99;13;99;5;99; ;4;9;25;32;M-;Zona I - Casavalle            NoBajo;109,9969774;117204;1020;117204
2248;1;1;2;1;1;2;1;1;1;1;2;1;1;1;3;2;1;1;1;1;1;1;1; ; ; ; ;2; ;6;6;1;5;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;5;19;4;6;11;45;M+;Zona II - Cuenca Noreste      Bajo;291,3946036;111097;1020;111097
2249;1;1;2;1;1;2;2;2;1;1;1;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2;2;1; ;3; ;11A;2;3;8; ;1; ;4; ;4; ;4; ;3; ;4; ;1; ;4; ;1; ;4; ;4; ;2; ;2;15;99;6;5;1;6;4;4;5;6;47;M+;Zona I - Casavalle            NoBajo;91,94302505;117001;1020;117001
2250;1;1;2;1;1;2;2;1;1;2; ;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;1;1;2;2;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;10;4;4;1;99;43;M;Zona II - Cuenca Noreste      NoBajo;103,1933188;117001;1020;117001
2251;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1; ; ; ; ; ; ; ; ;2; ;2;2;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ;4;11; ;45;M+;Ciudad del Plata, Libertad;85,51933672;1606120;16950;1606120
2252;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;2;1;2;1;1;1; ; ; ; ; ; ;2; ;5;5;1;2;4;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;11; ;2;4; ;44;M+;Ciudad del Plata, Libertad;330,4186436;1606022;16421;1606022
2253;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;2;1;1;1; ; ; ; ; ; ; ; ;1;2;3;3;1;3;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;11; ;2;4; ;50;M+;Ciudad del Plata, Libertad;263,2970241;1606022;16421;1606022
