NFORM;nnper;nvj;netp;IDPERVE;BL;EB0P1;EB0P2;EB1P1;EB1P2;EB1P3;EB1P4;EB1P5;EB1P6;EB1P7;EB2P1;EB6P1;EB3P1;EB4P1;EB4P2;EB4P3;EB5BP1L;EB5BP4;EB5P5;INSE;INSE_RecF;EstratoGeografico;wcal0;codsegparadasube;codsegparadabaja
1597;2;1;1;1597020101;11;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;62;A+;Sauce, San Jacinto, Tala,  Santoral  y Otras;74,16708094; ; 
1597;2;2;1;1597020201;11;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;62;A+;Sauce, San Jacinto, Tala,  Santoral  y Otras;74,16708094; ; 
1598;1;1;1;1598010101;11;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;45;M+;Sauce, San Jacinto, Tala,  Santoral  y Otras;93,54292642; ; 
1598;1;2;1;1598010201;11;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;45;M+;Sauce, San Jacinto, Tala,  Santoral  y Otras;93,54292642; ; 
1598;2;1;1;1598020101;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;45;M+;Sauce, San Jacinto, Tala,  Santoral  y Otras;93,54292642; ; 
1598;2;2;1;1598020201;12;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;45;M+;Sauce, San Jacinto, Tala,  Santoral  y Otras;93,54292642; ; 
1598;3;1;1;1598030101;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;45;M+;Sauce, San Jacinto, Tala,  Santoral  y Otras;93,54292642; ; 
1598;3;2;1;1598030201;12;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;45;M+;Sauce, San Jacinto, Tala,  Santoral  y Otras;93,54292642; ; 
1601;1;1;1;1601010101;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;427;15;3;40;M;Montevideo Bajo;480,0919041;116225;116045
1601;1;1;2;1601010102;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;137;5;3;40;M;Montevideo Bajo;480,0919041;116045;113031
1601;1;1;3;1601010103;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;L12;10;3;40;M;Montevideo Bajo;480,0919041;113031;113213
1601;1;2;1;1601010201;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;40;M;Montevideo Bajo;480,0919041; ; 
1601;1;2;2;1601010202;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;137;10;3;40;M;Montevideo Bajo;480,0919041;113031;116045
1601;1;2;3;1601010203;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;427;10;3;40;M;Montevideo Bajo;480,0919041;116045;116225
1601;2;1;1;1601020101;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;427;15;1;40;M;Montevideo Bajo;480,0919041;116225;106304
1601;2;1;2;1601020102;2; ; ; ; ; ; ; ; ; ;10;6; ; ; ; ; ; ; ;40;M;Montevideo Bajo;480,0919041; ; 
1601;2;2;1;1601020201;2; ; ; ; ; ; ; ; ; ;5;6; ; ; ; ; ; ; ;40;M;Montevideo Bajo;480,0919041; ; 
1601;2;2;2;1601020202;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;427;10;1;40;M;Montevideo Bajo;480,0919041;115207;116225
1601;3;1;1;1601030101;51;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ;127;15;15;40;M;Montevideo Bajo;480,0919041;116226;116030
1601;3;2;1;1601030201;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;127;20;15;40;M;Montevideo Bajo;480,0919041;116030;116030
1601;3;3;1;1601030301;51;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;427;10;1;40;M;Montevideo Bajo;480,0919041;116225;105102
1601;3;4;1;1601030401;2; ; ; ; ; ; ; ; ; ;7;5; ; ; ; ; ; ; ;40;M;Montevideo Bajo;480,0919041; ; 
1601;3;4;2;1601030402;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;427;10;1;40;M;Montevideo Bajo;480,0919041;105101;116225
1601;4;1;1;1601040101;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;427;10;3;40;M;Montevideo Bajo;480,0919041;116225;114024
1601;4;1;2;1601040102;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;163;5;3;40;M;Montevideo Bajo;480,0919041;114024;112026
1601;4;2;1;1601040201;2; ; ; ; ; ; ; ; ; ;6;5; ; ; ; ; ; ; ;40;M;Montevideo Bajo;480,0919041; ; 
1601;4;2;2;1601040202;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;427;10;1;40;M;Montevideo Bajo;480,0919041;114024;116225
1602;1;1;1;1602010101;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;151;10;3;45;M+;Montevideo Medio Bajo;709,4098359;121129;120040
1602;1;1;2;1602010102;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;181;5;3;45;M+;Montevideo Medio Bajo;709,4098359;120040;112106
1602;1;2;1;1602010201;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;145;10;1;45;M+;Montevideo Medio Bajo;709,4098359;110012;121129
1602;2;1;1;1602020101;12;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;45;M+;Montevideo Medio Bajo;709,4098359; ; 
1602;2;2;1;1602020201;51;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;145;10;1;45;M+;Montevideo Medio Bajo;709,4098359;121129;118113
1603;3;1;1;1603030101;13;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;25;B+;Montevideo Bajo;468,1694855; ; 
1603;3;2;1;1603030201;13;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;25;B+;Montevideo Bajo;468,1694855; ; 
1603;4;1;1;1603040101;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;427;10;10;25;B+;Montevideo Bajo;468,1694855;116225;120034
1603;4;1;2;1603040102;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;G;5;10;25;B+;Montevideo Bajo;468,1694855;120034;109034
1603;4;1;3;1603040103;2; ; ; ; ; ; ; ; ; ;5;3; ; ; ; ; ; ; ;25;B+;Montevideo Bajo;468,1694855; ; 
1603;4;2;1;1603040201;2; ; ; ; ; ; ; ; ; ;5;3; ; ; ; ; ; ; ;25;B+;Montevideo Bajo;468,1694855; ; 
1603;4;2;2;1603040202;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;G;51;10;25;B+;Montevideo Bajo;468,1694855;109034;120034
1603;4;2;3;1603040203;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;427;999;10;25;B+;Montevideo Bajo;468,1694855;120034;116225
1603;5;1;1;1603050101;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;427;10;1;25;B+;Montevideo Bajo;468,1694855;116225;116008
1603;5;2;1;1603050201;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;427;15;1;25;B+;Montevideo Bajo;468,1694855;116008;116225
1604;2;1;1;1604020101;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;29;B+;Montevideo Medio Bajo;682,3056154; ; 
1604;2;2;1;1604020201;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;29;B+;Montevideo Medio Bajo;682,3056154; ; 
1604;3;1;1;1604030101;2; ; ; ; ; ; ; ; ; ;15;5; ; ; ; ; ; ; ;29;B+;Montevideo Medio Bajo;682,3056154; ; 
1604;3;2;1;1604030201;2; ; ; ; ; ; ; ; ; ;15;5; ; ; ; ; ; ; ;29;B+;Montevideo Medio Bajo;682,3056154; ; 
1604;4;1;1;1604040101;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;495;5;3;29;B+;Montevideo Medio Bajo;682,3056154;116042;114006
1604;4;1;2;1604040102;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;181;10;3;29;B+;Montevideo Medio Bajo;682,3056154;120039;123211
1604;4;2;1;1604040201;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;183;5;3;29;B+;Montevideo Medio Bajo;682,3056154;123211;120037
1604;4;2;2;1604040202;51;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;128;10;3;29;B+;Montevideo Medio Bajo;682,3056154;120035;116042
1604;5;1;1;1604050101;2; ; ; ; ; ; ; ; ; ;6;3; ; ; ; ; ; ; ;29;B+;Montevideo Medio Bajo;682,3056154; ; 
1604;5;2;1;1604050201;2; ; ; ; ; ; ; ; ; ;6;3; ; ; ; ; ; ; ;29;B+;Montevideo Medio Bajo;682,3056154; ; 
1606;3;1;1;1606030101;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;128;5;10;36;M-;Montevideo Medio Bajo;651,5220888;116042;116028
1606;3;1;2;1606030102;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;127;10;10;36;M-;Montevideo Medio Bajo;651,5220888;116028;116009
1606;3;2;1;1606030201;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;127;10;10;36;M-;Montevideo Medio Bajo;651,5220888;116009;116028
1606;3;2;2;1606030202;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;128;10;10;36;M-;Montevideo Medio Bajo;651,5220888;116028;116042
1606;3;3;1;1606030301;51;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ;128;10;10;36;M-;Montevideo Medio Bajo;651,5220888;116042;114006
1606;3;4;1;1606030401;51;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;128;5;10;36;M-;Montevideo Medio Bajo;651,5220888;120039;116042
1607;1;1;1;1607010101;3; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ;19;B-;Zona III - Cuenca Cerro Norte NoBajo;156,4953657; ; 
1607;1;2;1;1607010201;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;50;15;19;B-;Zona III - Cuenca Cerro Norte NoBajo;156,4953657;116028;116038
1607;1;3;1;1607010301;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;30;15;19;B-;Zona III - Cuenca Cerro Norte NoBajo;156,4953657;116038;116028
1607;2;1;1;1607020101;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;50;15;19;B-;Zona III - Cuenca Cerro Norte NoBajo;156,4953657;116028;116038
1607;2;2;1;1607020201;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;30;15;19;B-;Zona III - Cuenca Cerro Norte NoBajo;156,4953657;116038;116028
1608;1;1;1;1608010101;2; ; ; ; ; ; ; ; ; ;6;3; ; ; ; ; ; ; ;40;M;Zona III - Cuenca Cerro Norte Bajo;190,9593058; ; 
1608;1;1;2;1608010102;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;163;10;1;40;M;Zona III - Cuenca Cerro Norte Bajo;190,9593058;113236;118031
1608;1;2;1;1608010201;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;163;5;1;40;M;Zona III - Cuenca Cerro Norte Bajo;190,9593058;118129;113236
1608;1;2;2;1608010202;2; ; ; ; ; ; ; ; ; ;6;3; ; ; ; ; ; ; ;40;M;Zona III - Cuenca Cerro Norte Bajo;190,9593058; ; 
1608;2;1;1;1608020101;2; ; ; ; ; ; ; ; ; ;6;3; ; ; ; ; ; ; ;40;M;Zona III - Cuenca Cerro Norte Bajo;190,9593058; ; 
1608;2;1;2;1608020102;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;127;10;1;40;M;Zona III - Cuenca Cerro Norte Bajo;190,9593058;113236;107106
1608;2;2;1;1608020201;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;137;5;1;40;M;Zona III - Cuenca Cerro Norte Bajo;190,9593058;107104;113236
1608;2;2;2;1608020202;2; ; ; ; ; ; ; ; ; ;6;3; ; ; ; ; ; ; ;40;M;Zona III - Cuenca Cerro Norte Bajo;190,9593058; ; 
1609;2;1;1;1609020101;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;22;B+;Montevideo Bajo;522,3824139; ; 
1609;2;2;1;1609020201;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;22;B+;Montevideo Bajo;522,3824139; ; 
1610;1;1;1;1610010101;51;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ;185;10;3;57;A-;Montevideo Medio;673,0830045;120034;124126
1610;1;1;2;1610010102;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;64;15;3;57;A-;Montevideo Medio;673,0830045;124126;110226
1610;1;2;1;1610010201;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;64;18;3;57;A-;Montevideo Medio;673,0830045;110226;124126
1610;1;2;2;1610010202;51;0;3; ; ; ; ; ; ; ; ; ; ; ; ; ;185;10;3;57;A-;Montevideo Medio;673,0830045;124126;120034
1610;2;1;1;1610020101;11;0;0;1;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;57;A-;Montevideo Medio;673,0830045; ; 
1610;2;2;1;1610020201;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;57;A-;Montevideo Medio;673,0830045; ; 
1610;2;3;1;1610020301;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;57;A-;Montevideo Medio;673,0830045; ; 
1610;3;1;1;1610030101;51;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ;370;10;1;57;A-;Montevideo Medio;673,0830045;108006;108006
1610;3;2;1;1610030201;51;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ;409;5;1;57;A-;Montevideo Medio;673,0830045;108006;108006
1611;1;1;1;1611010101;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;52;A-;Pando;46,42814727; ; 
1611;1;2;1;1611010201;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;52;A-;Pando;46,42814727; ; 
1611;1;3;1;1611010301;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;52;A-;Pando;46,42814727; ; 
1611;1;4;1;1611010401;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;52;A-;Pando;46,42814727; ; 
1613;1;1;1;1613010101;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;21;B-;Toledo, Suarez y Otras;144,8524787; ; 
1613;1;2;1;1613010201;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;21;B-;Toledo, Suarez y Otras;144,8524787; ; 
1613;1;3;1;1613010301;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;21;B-;Toledo, Suarez y Otras;144,8524787; ; 
1613;2;1;1;1613020101;2; ; ; ; ; ; ; ; ; ;5;8; ; ; ; ; ; ; ;21;B-;Toledo, Suarez y Otras;144,8524787; ; 
1613;2;1;2;1613020102;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;6R6;10;1;21;B-;Toledo, Suarez y Otras;144,8524787;306009;123102
1613;2;2;1;1613020201;51;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ;6R6;0;1;21;B-;Toledo, Suarez y Otras;144,8524787;123003;306009
1614;1;1;1;1614010101;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;524;5;6;34;M-;Zona III - Cuenca Cerro Norte NoBajo;88,56400143;116016;120034
1614;1;1;2;1614010102;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;546;5;6;34;M-;Zona III - Cuenca Cerro Norte NoBajo;88,56400143;120121;110012
1614;1;2;1;1614010201;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;546;10;6;34;M-;Zona III - Cuenca Cerro Norte NoBajo;88,56400143;110012;120121
1614;1;2;2;1614010202;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;524;20;6;34;M-;Zona III - Cuenca Cerro Norte NoBajo;88,56400143;120121;116016
1615;1;1;1;1615010101;11;0;0;4;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;47;M+;La Floresta, Atlántida y Otras;52,66815565; ; 
1615;1;2;1;1615010201;11;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;47;M+;La Floresta, Atlántida y Otras;52,66815565; ; 
1615;2;1;1;1615020101;12;0;0;4;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;47;M+;La Floresta, Atlántida y Otras;52,66815565; ; 
1615;2;2;1;1615020201;12;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;47;M+;La Floresta, Atlántida y Otras;52,66815565; ; 
1617;1;1;1;1617010101;12;0;0;3;1;3;4000;1;75;1; ; ; ; ; ; ; ; ; ;62;A+;La Floresta, Atlántida y Otras;83,5994832; ; 
1617;1;2;1;1617010201;12;0;0;5;2; ; ;1;75;1; ; ; ; ; ; ; ; ; ;62;A+;La Floresta, Atlántida y Otras;83,5994832; ; 
1617;2;1;1;1617020101;11;0;0;3;1;3;4000;1;75;1; ; ; ; ; ; ; ; ; ;62;A+;La Floresta, Atlántida y Otras;83,5994832; ; 
1617;2;2;1;1617020201;11;0;0;5;2; ; ;1;75;1; ; ; ; ; ; ; ; ; ;62;A+;La Floresta, Atlántida y Otras;83,5994832; ; 
1619;2;1;1;1619020101;3; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ;45;M+;La Floresta, Atlántida y Otras;75,31976051; ; 
1619;2;2;1;1619020201;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;45;M+;La Floresta, Atlántida y Otras;75,31976051; ; 
1619;3;1;1;1619030101;53;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;45;M+;La Floresta, Atlántida y Otras;75,31976051; ; 
1619;3;2;1;1619030201;53;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;45;M+;La Floresta, Atlántida y Otras;75,31976051; ; 
1623;1;1;1;1623010101;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;100;0;3;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636;111137;111028
1623;1;2;1;1623010201;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;110;0;3;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636;111028;111005
1623;1;2;2;1623010202;2; ; ; ; ; ; ; ; ; ;7;4; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;2;1;1;1623020101;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;2;2;1;1623020201;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;2;3;1;1623020301;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;2;4;1;1623020401;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;2;5;1;1623020501;13;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;2;6;1;1623020601;13;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;2;7;1;1623020701;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;2;8;1;1623020801;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;2;9;1;1623020901;13;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;2;10;1;1623021001;13;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;4;1;1;1623040101;51;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ;106;0;8;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636;111135;117207
1623;4;1;2;1623040102;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;169;5;8;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636;117207;111008
1623;4;2;1;1623040201;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;505;0;8;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636;111008;117207
1623;4;2;2;1623040202;2; ; ; ; ; ; ; ; ; ;8;9; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;5;1;1;1623050101;51;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ;106;10;8;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636;111135;111019
1623;5;2;1;1623050201;51;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ;106;0;8;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636;111019;117207
1623;6;1;1;1623060101;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;100;0;12;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636;111137;111028
1623;6;2;1;1623060201;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;110;0;12;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636;111028;111005
1623;6;2;2;1623060202;2; ; ; ; ; ; ; ; ; ;7;9; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;6;3;1;1623060301;14;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1623;6;4;1;1623060401;14;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;18;B-;Zona II - Cuenca Noreste      Bajo;291,7205636; ; 
1625;1;1;1;1625010101;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;27;B+;Ciudad del Plata, Libertad;92,72010105; ; 
1625;1;2;1;1625010201;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;27;B+;Ciudad del Plata, Libertad;92,72010105; ; 
1626;1;1;1;1626010101;11;0;0;2;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;41;M;Ciudad del Plata, Libertad;99,32234924; ; 
1626;1;2;1;1626010201;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;41;M;Ciudad del Plata, Libertad;99,32234924; ; 
1626;1;3;1;1626010301;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;41;M;Ciudad del Plata, Libertad;99,32234924; ; 
1626;1;4;1;1626010401;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;41;M;Ciudad del Plata, Libertad;99,32234924; ; 
1626;1;5;1;1626010501;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;41;M;Ciudad del Plata, Libertad;99,32234924; ; 
1626;1;6;1;1626010601;11;0;0;5;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;41;M;Ciudad del Plata, Libertad;99,32234924; ; 
1627;1;1;1;1627010101;11;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;32;M-;Ciudad del Plata, Libertad;101,5785475; ; 
1627;1;2;1;1627010201;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;32;M-;Ciudad del Plata, Libertad;101,5785475; ; 
1627;1;3;1;1627010301;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;32;M-;Ciudad del Plata, Libertad;101,5785475; ; 
1627;1;4;1;1627010401;11;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;32;M-;Ciudad del Plata, Libertad;101,5785475; ; 
1627;4;1;1;1627040101;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;32;M-;Ciudad del Plata, Libertad;101,5785475; ; 
1627;4;2;1;1627040201;12;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;32;M-;Ciudad del Plata, Libertad;101,5785475; ; 
1629;2;1;1;1629020101;14;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;26;B+;Ciudad del Plata, Libertad;84,59508218; ; 
1629;2;2;1;1629020201;14;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;26;B+;Ciudad del Plata, Libertad;84,59508218; ; 
1630;1;1;1;1630010101;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;30;M-;Ciudad del Plata, Libertad;70,10619318; ; 
1630;1;2;1;1630010201;12;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;30;M-;Ciudad del Plata, Libertad;70,10619318; ; 
1630;2;1;1;1630020101;11;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;30;M-;Ciudad del Plata, Libertad;70,10619318; ; 
1630;2;2;1;1630020201;11;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;30;M-;Ciudad del Plata, Libertad;70,10619318; ; 
1631;2;1;1;1631020101;42;0;0; ; ; ; ; ; ; ; ; ; ;125;2;2; ; ; ;57;A-;Ciudad del Plata, Libertad;66,93813585; ; 
1631;2;2;1;1631020201;42;0;0; ; ; ; ; ; ; ; ; ; ;125;2;2; ; ; ;57;A-;Ciudad del Plata, Libertad;66,93813585; ; 
1632;2;1;1;1632020101;12;0;0;1;2; ; ;2; ;4; ; ; ; ; ; ; ; ; ;44;M+;Ciudad del Plata, Libertad;91,72472267; ; 
1632;2;2;1;1632020201;12;0;0;2;2; ; ;2; ;4; ; ; ; ; ; ; ; ; ;44;M+;Ciudad del Plata, Libertad;91,72472267; ; 
1633;2;1;1;1633020101;12;0;0;1;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;37;M;Ciudad del Plata, Libertad;92,99603692; ; 
1633;2;2;1;1633020201;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;37;M;Ciudad del Plata, Libertad;92,99603692; ; 
1635;1;1;1;1635010101;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;5;6;44;M+;Ciudad del Plata, Libertad;73,53057791;1606211;123003
1635;1;2;1;1635010201;51;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;330;15;6;44;M+;Ciudad del Plata, Libertad;73,53057791;123205;122029
1635;1;3;1;1635010301;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;330;5;6;44;M+;Ciudad del Plata, Libertad;73,53057791;122029;101105
1635;1;3;2;1635010302;2; ; ; ; ; ; ; ; ; ;7;9; ; ; ; ; ; ; ;44;M+;Ciudad del Plata, Libertad;73,53057791; ; 
1635;1;3;3;1635010303;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;5;6;44;M+;Ciudad del Plata, Libertad;73,53057791;101002;1606211
1635;2;1;1;1635020101;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;5;1;44;M+;Ciudad del Plata, Libertad;73,53057791;1606211;123003
1635;2;1;2;1635020102;2; ; ; ; ; ; ; ; ; ;15;1; ; ; ; ; ; ; ;44;M+;Ciudad del Plata, Libertad;73,53057791; ; 
1635;2;2;1;1635020201;2; ; ; ; ; ; ; ; ; ;6;1; ; ; ; ; ; ; ;44;M+;Ciudad del Plata, Libertad;73,53057791; ; 
